|CHO|Workgroup|InsurerClaimOwner|DateInvoiceWasUploaded|OriginalTotalToPayAmount|SettledAmount|DateclaimmovedtoInvoicePaymentLogged|DaysToPayclaim|NooftimesclaimwentintoContestedInvoiceReferredToInsurer|NooftimesclaimwentintoContestedInvoiceReferredToCHO|OriginalHireGross|CurrentHireGross|OriginalRepairGross|CurrentRepairGross|OriginalEngineerFeeGross|CurrentEngineerFeeGross|OriginalTotalLossFeeGross|CurrentTotalLossFeeGross|OriginalStorageRecoveryGross|CurrentStorageRecoveryGross|OriginalHireDays|CurrentHireDays|TotalPenaltyChargeAmount|InvoiceSavingRule|BREfailures,,,,,,,,,,,,,
7404|6|1|12|09/02/2016 10:26|16004.4|10008.0|02/03/2016 08:50|21.9|8.0|8.0|16004.4|10008.0|0.0|0.0|0|0|0.0|0.0|0.0|0.0|38|38|0.0|2.0|002,52,55,,,,,,,,,,,
7405|3|8|42|26/02/2016 17:30|1990.96|1819.75|02/03/2016 08:51|4.6|1.0|1.0|753.26|582.05|1177.7|1177.7|60|60|0.0|0.0|0.0|0.0|16|12|0.0|23.0|023,41,90,,,,,,,,,,,
7406|3|8|42|25/02/2016 12:03|403.03|403.03|02/03/2016 11:09|6.0|1.0|1.0|403.03|403.03|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||056,,,,,,,,,,,,,
7407|5|2|39|19/01/2016 08:31|9145.06|7816.69|02/03/2016 08:34|43.0|7.0|7.0|6260.54|4933.66|2152.51|2152.51|60|60|0.0|0.0|0.0|0.0|28|22|670.52|27.0|055,56,12,3,20,22,27,63,88,,,,,
7408|3|8|32|29/02/2016 16:59|1841.62|1841.62|02/03/2016 08:56|1.7|||524.88|524.88|1256.74|1256.74|60|60|0.0|0.0|0.0|0.0|10|10|0.0||023,41,90,,,,,,,,,,,
7409|3|8|0|15/02/2016 15:12|1530.13|1379.12|03/03/2016 09:01|16.7|1.0|1.0|596.93|445.92|873.2|873.2|60|60|0.0|0.0|0.0|0.0|14|10|0.0|41.0|041,90,,,,,,,,,,,,
7410|3|1|6|29/02/2016 13:57|891.31|891.31|02/03/2016 09:08|1.8|||891.31|891.31|0.0|0.0|0|0|0.0|0.0|0.0|0.0|16|16|0.0||027,,,,,,,,,,,,,
7411|3|8|40|03/02/2016 08:09|496.8|496.8|02/03/2016 09:09|28.0|4.0|4.0|496.8|496.8|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||056,,,,,,,,,,,,,
7412|3|8|15|29/02/2016 17:06|1806.53|1806.53|02/03/2016 09:13|1.7|||1806.53|1806.53|0.0|0.0|0|0|0.0|0.0|0.0|0.0|36|36|0.0||003,56,,,,,,,,,,,,
7413|3|1|70|15/02/2016 15:10|3400.17|3400.17|02/03/2016 09:01|15.7|1.0|1.0|1049.9|1049.9|2290.27|2290.27|60|60|0.0|0.0|0.0|0.0|8|8|0.0||041,21,85,90,,,,,,,,,,
7414|5|1|64|22/02/2016 16:26|1902.98|1458.23|02/03/2016 09:05|8.7|1.0|1.0|1566.98|1458.23|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|13|0.0|56.0|012,55,56,,,,,,,,,,,
7415|3|8|15|26/02/2016 17:18|1455.32|1070.09|02/03/2016 09:16|4.7|1.0|1.0|1395.32|1010.09|0.0|0.0|60|60|0.0|0.0|0.0|0.0|31|22|0.0|3.0|090,3,,,,,,,,,,,,
7416|7|2|59|26/02/2016 10:46|2106.53|2106.53|02/03/2016 09:12|4.9|||590.88|590.88|1455.65|1455.65|60|60|0.0|0.0|0.0|0.0|10|10|0.0||023,44,,,,,,,,,,,,
7417|4|2|59|06/07/2015 11:14|3401.28|3818.94|02/03/2016 11:24|240.0|5.0|6.0|3341.28|3341.28|0.0|0.0|60|60|0.0|0.0|0.0|0.0|60|60|0.0||003,7,,,,,,,,,,,,
7418|3|8|42|26/02/2016 17:38|1957.52|1957.52|02/03/2016 11:45|4.8|1.0|1.0|707.47|707.47|1190.05|1190.05|60|60|0.0|0.0|0.0|0.0|14|14|0.0||023,41,56,90,,,,,,,,,,
7419|3|8|15|29/02/2016 16:59|1649.58|1649.58|02/03/2016 11:30|1.8|||1649.58|1649.58|0.0|0.0|0|0|0.0|0.0|0.0|0.0|31|31|0.0||003,,,,,,,,,,,,,
7420|3|8|72|05/02/2016 15:24|1771.26|1771.26|01/03/2016 15:13|25.0|3.0|3.0|361.22|361.22|1350.04|1350.04|60|60|0.0|0.0|0.0|0.0|6|6|0.0||023,41,90,,,,,,,,,,,
7421|3|8|19|21/12/2015 14:27|1048.13|1107.06|01/03/2016 15:03|71.0|4.0|4.0|342.29|342.29|645.84|645.84|60|60|0.0|0.0|0.0|0.0|6|6|58.94||041,90,,,,,,,,,,,,
7422|3|2|59|24/02/2016 14:07|735.9|587.71|02/03/2016 09:54|6.8|1.0|1.0|735.9|587.71|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|11|0.0|56.0|056,,,,,,,,,,,,,
7423|7|1|28|07/07/2015 11:16|1712.16|1181.39|02/03/2016 09:41|238.9|5.0|5.0|1712.16|984.49|0.0|0.0|0|0|0.0|0.0|0.0|0.0|40|23|196.9|999.0|006,1,3,21,999,,,,,,,,,
7424|5|2|44|23/12/2015 16:37|3064.56|2456.8|03/03/2016 08:07|70.6|3.0|3.0|1808.5|1482.23|812.06|711.5|60|60|0.0|0.0|0.0|0.0|16|13|203.07|20.0|012,55,20,22,,,,,,,,,,
7425|6|2|71|01/03/2016 10:10|5998.52|5998.52|03/03/2016 08:27|1.9|1.0|1.0|5998.52|5998.52|0.0|0.0|0|0|0.0|0.0|0.0|0.0|43|43|0.0||002,3,20,22,,,,,,,,,,
7426|6|8|32|26/02/2016 10:32|1342.24|1342.24|03/03/2016 08:23|5.9|1.0|1.0|1342.24|1342.24|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|12|0.0||002,20,27,,,,,,,,,,,
7427|3|8|24|23/02/2016 16:07|671.77|671.77|02/03/2016 10:05|7.7|||671.77|671.77|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||021,999,,,,,,,,,,,,
7428|7|1|70|22/02/2016 11:56|1357.09|1357.09|02/03/2016 10:10|8.9|||239.62|239.62|1057.47|1057.47|60|60|0.0|0.0|0.0|0.0|4|4|0.0||001,,,,,,,,,,,,,
7429|3|8|72|26/02/2016 17:20|4051.06|4051.06|02/03/2016 10:21|4.7|||1362.9|1362.9|2628.16|2628.16|60|60|0.0|0.0|0.0|0.0|25|25|0.0||003,23,41,90,,,,,,,,,,
7430|4|1|65|25/01/2016 16:41|8389.2|6852.0|02/03/2016 10:16|36.7|1.0|1.0|8389.2|6852.0|0.0|0.0|0|0|0.0|0.0|0.0|0.0|76|62|0.0|3.0|003,,,,,,,,,,,,,
7431|5|2|39|08/01/2016 16:24|2375.88|963.37|03/03/2016 08:20|54.7|1.0|1.0|2135.88|1926.73|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|9|0.0|56.0|012,55,56,,,,,,,,,,,
7432|7|8|0|25/02/2016 12:37|5044.35|5044.35|02/03/2016 10:02|5.9|||1554.94|1554.94|3429.41|3429.41|60|60|0.0|0.0|0.0|0.0|23|23|0.0||023,27,,,,,,,,,,,,
7433|7|8|0|22/02/2016 12:21|2165.21|2165.21|02/03/2016 10:22|8.9|1.0|1.0|44.4|44.4|2060.81|2060.81|60|60|0.0|0.0|0.0|0.0|1|1|0.0||056,,,,,,,,,,,,,
7434|5|1|64|19/02/2016 16:40|5328.81|3775.15|03/03/2016 08:52|12.7|5.0|5.0|3238.31|3625.15|0.0|0.0|60|0|0.0|0.0|250.0|150.0|29|29|0.0|20.0|012,50,3,20,22,31,,,,,,,,
7435|3|2|58|09/02/2016 17:34|1516.73|1516.73|03/03/2016 08:42|22.6|1.0|1.0|1516.73|1516.73|0.0|0.0|0|0|0.0|0.0|0.0|0.0|39|39|0.0||003,,,,,,,,,,,,,
7436|7|2|46|25/02/2016 12:37|2022.9|2022.9|03/03/2016 08:45|6.8|||562.61|562.61|1400.29|1400.29|60|60|0.0|0.0|0.0|0.0|8|8|0.0||023,44,56,,,,,,,,,,,
7437|3|2|58|15/02/2016 15:22|1348.22|1083.95|03/03/2016 08:30|16.7|3.0|3.0|747.94|483.67|540.28|540.28|60|60|0.0|0.0|0.0|0.0|18|11|0.0|27.0|027,41,21,56,90,,,,,,,,,
7438|5|1|64|12/02/2016 08:24|5370.49|2901.42|03/03/2016 08:37|20.0|3.0|3.0|2485.84|1436.76|1252.65|1224.66|60|60|0.0|0.0|300.0|180.0|53|30|0.0|56.0|012,55,56,3,24,20,22,,,,,,,
7439|7|1|70|25/02/2016 12:37|1073.36|1073.36|10/03/2016 07:57|13.8|||266.02|266.02|747.34|747.34|60|60|0.0|0.0|0.0|0.0|4|4|0.0||027,44,,,,,,,,,,,,
7440|3|4|2|29/02/2016 16:55|716.87|716.87|02/03/2016 10:51|1.7|||0.0|0.0|656.87|656.87|60|60|0.0|0.0|0.0|0.0|1|1|0.0||027,41,56,90,,,,,,,,,,
7441|3|8|57|01/03/2016 13:59|1596.43|1596.43|03/03/2016 08:36|1.8|||1596.43|1596.43|0.0|0.0|0|0|0.0|0.0|0.0|0.0|34|34|0.0||003,,,,,,,,,,,,,
7442|3|2|46|19/02/2016 14:24|1285.72|1285.72|03/03/2016 08:37|12.8|||1285.72|1285.72|0.0|0.0|0|0|0.0|0.0|0.0|0.0|29|29|0.0||003,,,,,,,,,,,,,
7443|3|2|67|23/02/2016 16:07|1459.49|1459.49|02/03/2016 10:29|7.8|||1459.49|1459.49|0.0|0.0|0|0|0.0|0.0|0.0|0.0|31|31|0.0||003,6,21,999,,,,,,,,,,
7444|5|1|64|01/03/2016 08:54|1455.48|1215.48|02/03/2016 10:34|1.1|||1215.48|1215.48|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||012,87,55,,,,,,,,,,,
7445|5|1|64|23/02/2016 16:31|10658.06|5633.95|02/03/2016 10:31|7.7|1.0|1.0|7428.04|3652.38|1921.57|1921.57|60|60|0.0|0.0|0.0|0.0|47|23|0.0|56.0|012,55,3,20,22,44,64,56,63,,,,,
7446|3|8|0|23/02/2016 14:34|472.44|237.36|04/03/2016 08:22|9.7|2.0|2.0|472.44|237.36|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0|27.0|027,56,,,,,,,,,,,,
7447|3|8|66|24/12/2015 10:14|2980.56|2980.56|04/03/2016 08:27|70.9|3.0|3.0|2980.56|2980.56|0.0|0.0|0|0|0.0|0.0|0.0|0.0|20|20|0.0||056,,,,,,,,,,,,,
7448|5|1|64|26/02/2016 08:29|13968.33|5639.38|04/03/2016 08:27|7.0|2.0|2.0|8997.42|5159.38|0.0|0.0|60|50|0.0|0.0|802.86|430.0|78|42|0.0|2.0|012,50,25,1,2,3,7,22,31,,,,,
7449|5|1|64|01/03/2016 08:53|8886.12|3981.49|03/03/2016 10:18|2.1|3.0|3.0|4582.99|2256.18|1525.31|1525.31|60|50|0.0|0.0|250.0|150.0|41|18|0.0|20.0|012,50,3,20,22,31,,,,,,,,
7450|1|1|21|22/02/2016 13:33|2626.44|2626.44|04/03/2016 08:29|10.8|||2626.44|2626.44|0.0|0.0|0|0|0.0|0.0|0.0|0.0|43|43|0.0||003,27,64,,,,,,,,,,,
7451|6|2|59|26/02/2016 10:28|1075.28|1075.28|04/03/2016 12:40|7.1|1.0|1.0|1075.28|1075.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|21|21|0.0||003,44,,,,,,,,,,,,
7452|4|2|46|03/03/2016 10:44|3096.69|3096.69|04/03/2016 08:30|0.9|||1601.98|1601.98|1434.71|1434.71|60|60|0.0|0.0|0.0|0.0|22|22|0.0||048,50,52,3,55,,,,,,,,,
7453|3|1|68|22/03/2016 16:30|265.95|265.95|25/03/2016 07:03|2.6|||265.95|265.95|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||063,,,,,,,,,,,,,
7454|7|2|41|24/11/2015 12:45|5034.31|5034.31|03/03/2016 10:25|99.9|1.0|1.0|4844.71|4844.71|0.0|0.0|60|60|0.0|0.0|129.6|129.6|87|87|968.94||003,7,65,,,,,,,,,,,
7455|4|8|19|03/03/2016 14:54|705.07|705.07|04/03/2016 08:33|0.7|||705.07|705.07|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|12|0.0||002,44,,,,,,,,,,,,
7456|4|8|40|10/02/2016 12:39|488.78|488.78|04/03/2016 08:34|22.8|||488.78|488.78|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||044,,,,,,,,,,,,,
7457|3|1|6|01/03/2016 13:59|1574.69|1574.69|04/03/2016 08:55|2.8|||1574.69|1574.69|0.0|0.0|0|0|0.0|0.0|0.0|0.0|40|40|0.0||003,,,,,,,,,,,,,
7458|4|1|38|03/06/2015 16:19|3411.88|1508.52|03/03/2016 10:06|273.7|6.0|6.0|3411.88|1508.52|0.0|0.0|0|0|0.0|0.0|0.0|0.0|69|30|0.0|7.0|024,3,7,27,,,,,,,,,,
7459|7|1|6|16/02/2016 12:58|3619.39|3472.55|04/03/2016 08:41|16.8|1.0|1.0|1292.1|1145.26|2267.29|2267.29|60|60|0.0|0.0|0.0|0.0|25|22|0.0|65.0|065,,,,,,,,,,,,,
7460|7|1|12|26/02/2016 10:46|1870.76|1300.16|03/03/2016 10:26|6.0|1.0|1.0|1820.76|1250.16|0.0|0.0|50|50|0.0|0.0|0.0|0.0|44|29|0.0|7.0|003,7,44,,,,,,,,,,,
7461|7|1|36|24/02/2016 14:15|1572.84|1426.0|03/03/2016 10:32|7.8|3.0|3.0|1512.84|1366.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|27|0.0|21.0|002,3,7,21,,,,,,,,,,
7462|3|1|21|26/01/2016 16:19|7364.97|7017.82|04/03/2016 08:56|37.7|4.0|4.0|4465.61|4118.46|2839.36|2839.36|60|60|0.0|0.0|0.0|0.0|38|35|0.0|3.0|003,41,90,,,,,,,,,,,
7463|3|1|12|26/02/2016 17:32|4591.65|4591.65|04/03/2016 08:34|6.6|||410.83|410.83|4120.82|4120.82|60|60|0.0|0.0|0.0|0.0|8|8|0.0||023,41,90,,,,,,,,,,,
7464|3|2|46|25/02/2016 13:45|1802.68|1802.68|04/03/2016 08:36|7.8|||1802.68|1802.68|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|0.0||056,,,,,,,,,,,,,
7465|6|1|6|26/02/2016 10:27|439.63|439.63|04/03/2016 08:43|6.9|||439.63|439.63|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||044,56,,,,,,,,,,,,
7466|3|1|17|01/03/2016 11:16|1231.25|1231.25|04/03/2016 08:49|2.9|||1231.25|1231.25|0.0|0.0|0|0|0.0|0.0|0.0|0.0|26|26|0.0||003,21,999,,,,,,,,,,,
7467|7|2|59|02/03/2016 11:40|2734.78|2734.78|04/03/2016 08:44|1.9|||2674.78|2674.78|0.0|0.0|60|60|0.0|0.0|0.0|0.0|34|34|0.0||003,7,,,,,,,,,,,,
7468|7|1|17|24/02/2016 14:15|3216.42|3216.42|04/03/2016 08:48|8.8|1.0|1.0|1171.92|1171.92|1984.5|1984.5|60|60|0.0|0.0|0.0|0.0|20|20|0.0||064,65,,,,,,,,,,,,
7469|3|1|9|15/02/2016 15:16|406.86|406.86|04/03/2016 08:59|17.7|||406.86|406.86|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||056,,,,,,,,,,,,,
7470|3|2|25|23/02/2016 17:24|717.34|717.34|04/03/2016 09:03|9.7|||717.34|717.34|0.0|0.0|0|0|0.0|0.0|0.0|0.0|11|11|0.0||027,,,,,,,,,,,,,
7471|3|8|57|01/03/2016 14:01|1371.26|1190.33|04/03/2016 09:02|2.8|1.0|1.0|1371.26|1190.33|0.0|0.0|0|0|0.0|0.0|0.0|0.0|22|19|0.0|56.0|056,,,,,,,,,,,,,
7472|5|2|39|16/02/2016 08:26|1603.67|1256.39|04/03/2016 09:08|17.0|1.0|1.0|182.84|182.84|1023.55|1023.55|60|50|0.0|0.0|0.0|0.0|4|4|0.0|23.0|012,50,23,,,,,,,,,,,
7473|3|1|6|19/02/2016 14:24|2292.66|2013.83|04/03/2016 09:01|13.8|1.0|1.0|1114.02|835.19|1118.64|1118.64|60|60|0.0|0.0|0.0|0.0|15|11|0.0|56.0|041,56,90,,,,,,,,,,,
7474|6|2|59|29/02/2016 11:43|1089.36|1089.36|04/03/2016 09:03|3.9|1.0|1.0|1089.36|1089.36|0.0|0.0|0|0|0.0|0.0|0.0|0.0|20|20|0.0||003,44,,,,,,,,,,,,
7475|3|1|17|23/02/2016 14:33|617.9|617.9|03/03/2016 11:50|8.9|||617.9|617.9|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||056,,,,,,,,,,,,,
7476|7|1|6|25/02/2016 12:37|1371.65|1234.7|04/03/2016 09:20|7.9|1.0|1.0|1231.25|1094.3|0.0|0.0|60|60|0.0|0.0|80.4|80.4|26|23|0.0|3.0|003,7,,,,,,,,,,,,
7477|7|1|12|02/03/2016 11:40|1428.19|1428.19|04/03/2016 09:09|1.9|2.0|2.0|1368.19|1368.19|0.0|0.0|60|60|0.0|0.0|0.0|0.0|29|29|0.0||003,7,,,,,,,,,,,,
7478|4|8|0|03/03/2016 13:16|3181.62|3181.62|04/03/2016 09:42|0.9|||3181.62|3181.62|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|15|0.0||027,,,,,,,,,,,,,
7479|3|1|6|02/03/2016 08:27|60.0|60.0|04/03/2016 10:14|2.1|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
7480|7|8|40|08/03/2016 11:53|1134.96|632.83|10/03/2016 07:59|1.8|1.0|1.0|957.36|455.23|0.0|0.0|60|60|0.0|0.0|117.6|117.6|20|9|0.0|24.0|065,27,21,24,,,,,,,,,,
7481|3|8|57|18/02/2016 14:34|2917.01|2917.01|04/03/2016 10:30|14.8|2.0|2.0|1894.14|1894.14|962.87|962.87|60|60|0.0|0.0|0.0|0.0|15|15|0.0||027,41,45,90,,,,,,,,,,
7482|5|1|37|19/02/2016 16:40|2879.0|2112.68|04/03/2016 11:18|13.8|2.0|2.0|981.36|753.12|1357.64|1299.56|60|60|0.0|0.0|0.0|0.0|20|15|0.0|24.0|012,55,20,22,23,24,,,,,,,,
7483|3|8|72|26/02/2016 17:32|13729.08|11896.54|04/03/2016 15:32|6.9|2.0|2.0|6711.37|4878.83|6957.71|6957.71|60|60|0.0|0.0|0.0|0.0|29|21|0.0|56.0|003,23,41,56,90,,,,,,,,,
7484|2|1|6|02/03/2016 10:05|2536.82|2536.82|04/03/2016 11:23|2.1|||2536.82|2536.82|0.0|0.0|0|0|0.0|0.0|0.0|0.0|18|18|0.0||002,27,63,65,,,,,,,,,,
7485|3|5|52|01/03/2016 11:17|1328.52|1328.52|03/03/2016 15:47|2.2|||1328.52|1328.52|0.0|0.0|0|0|0.0|0.0|0.0|0.0|30|30|0.0||003,6,21,999,,,,,,,,,,
7486|7|2|3|04/03/2016 10:57|763.82|659.32|08/03/2016 10:08|4.0|1.0|1.0|566.88|462.38|0.0|0.0|60|60|0.0|0.0|136.94|136.94|10|8|0.0|70.0|044,70,,,,,,,,,,,,
7487|3|1|6|26/02/2016 09:51|1605.43|1605.43|03/03/2016 16:47|6.3|||1605.43|1605.43|0.0|0.0|0|0|0.0|0.0|0.0|0.0|27|27|0.0||003,56,,,,,,,,,,,,
7488|3|2|58|12/02/2016 15:20|2275.36|2223.58|10/03/2016 08:00|26.7|3.0|3.0|1166.22|1114.44|1049.14|1049.14|60|60|0.0|0.0|0.0|0.0|19|18|0.0|27.0|027,41,90,,,,,,,,,,,
7489|4|1|21|04/03/2016 11:24|3285.25|3285.25|10/03/2016 08:02|5.9|||1209.6|1209.6|2015.65|2015.65|60|60|0.0|0.0|0.0|0.0|25|25|0.0||003,6,23,56,12,50,,,,,,,,
7490|5|2|3|16/02/2016 08:26|3031.16|1657.63|08/03/2016 10:31|21.1|||1657.63|1657.63|0.0|0.0|0|0|0.0|0.0|0.0|0.0|33|33|0.0||035,12,50,,,,,,,,,,,
7491|5|1|28|10/09/2015 16:40|0.0|1100.47|09/03/2016 08:21|180.7|6.0|6.0|996.77|834.64|1306.3|1306.3|60|60|0.0|0.0|0.0|0.0|12|9|0.0|12.0|056,12,55,20,22,44,86,,,,,,,
7492|3|1|6|16/09/2015 14:15|1787.1|2144.52|09/03/2016 08:13|174.7|4.0|4.0|1787.1|1787.1|0.0|0.0|0|0|0.0|0.0|0.0|0.0|25|25|357.42||003,56,,,,,,,,,,,,
7493|4|1|70|11/02/2016 09:39|961.62|1739.33|09/03/2016 11:19|27.1|1.0|1.0|901.62|508.93|1170.4|1170.4|60|60|0.0|0.0|0.0|0.0|15|9|0.0|2.0|002,,,,,,,,,,,,,
7494|3|5|48|19/02/2016 14:20|1726.75|1726.75|09/03/2016 14:30|19.0|||454.63|454.63|1212.12|1212.12|60|60|0.0|0.0|0.0|0.0|7|7|0.0||041,90,,,,,,,,,,,,
7495|7|8|0|17/02/2016 12:16|3133.01|3133.01|10/03/2016 08:07|21.8|7.0|7.0|2637.41|2637.41|0.0|0.0|60|60|0.0|0.0|435.6|435.6|44|44|0.0||003,7,27,35,64,65,,,,,,,,
7496|4|8|19|23/11/2015 12:51|3330.73|2133.23|09/03/2016 08:24|106.8|2.0|2.0|3330.73|2133.23|0.0|0.0|0|0|0.0|0.0|0.0|0.0|27|27|0.0|46.0|032,46,3,,,,,,,,,,,
7497|3|2|46|01/02/2016 16:23|2370.64|2428.41|09/03/2016 08:28|36.7|2.0|2.0|0.0|0.0|2310.64|2310.64|60|60|0.0|0.0|0.0|0.0|1|1|57.77||023,41,21,56,90,,,,,,,,,
7498|3|1|12|08/01/2016 15:01|0.0|1131.94|09/03/2016 08:30|60.7|||943.28|943.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|21|21|188.66||006,,,,,,,,,,,,,
7499|2|8|19|03/03/2016 15:58|1746.8|1746.8|09/03/2016 08:19|5.7|||1314.61|1314.61|372.19|372.19|60|60|0.0|0.0|0.0|0.0|9|9|0.0||002,,,,,,,,,,,,,
7500|3|8|42|12/02/2016 15:28|4132.21|2877.32|09/03/2016 08:29|25.7|1.0|1.0|4132.21|2877.32|0.0|0.0|0|0|0.0|0.0|0.0|0.0|19|13|0.0|63.0|063,,,,,,,,,,,,,
7501|6|1|21|09/03/2016 11:33|1614.4|1377.79|10/03/2016 08:09|0.9|1.0|1.0|1614.4|1377.79|0.0|0.0|0|0|0.0|0.0|0.0|0.0|20|20|0.0|56.0|002,20,22,56,,,,,,,,,,
7502|5|1|68|03/03/2016 16:30|2085.94|1701.94|10/03/2016 08:14|6.7|||1701.94|1701.94|0.0|0.0|0|0|0.0|0.0|0.0|0.0|16|16|0.0||055,64,12,,,,,,,,,,,
7503|3|8|24|09/03/2016 14:15|2472.98|2472.98|10/03/2016 08:16|0.8|||890.06|890.06|1522.92|1522.92|60|60|0.0|0.0|0.0|0.0|18|18|0.0||023,41,90,,,,,,,,,,,
7504|3|8|72|03/03/2016 14:39|2398.62|1842.17|10/03/2016 08:17|6.7|1.0|1.0|2398.62|1842.17|0.0|0.0|0|0|0.0|0.0|0.0|0.0|55|42|0.0|3.0|003,,,,,,,,,,,,,
7505|3|1|36|07/03/2016 15:43|1383.43|1212.21|10/03/2016 08:20|2.7|2.0|2.0|496.44|325.22|826.99|826.99|60|60|0.0|0.0|0.0|0.0|10|6|0.0|41.0|041,90,,,,,,,,,,,,
7506|3|2|46|15/02/2016 15:14|4980.43|4980.43|10/03/2016 08:28|23.7|1.0|1.0|1620.43|1620.43|3300.0|3300.0|60|60|0.0|0.0|0.0|0.0|34|34|0.0||003,23,41,21,56,90,,,,,,,,
7507|5|2|39|16/02/2016 08:26|2837.08|2437.82|08/03/2016 10:36|21.1|3.0|3.0|1556.17|1420.92|956.9|956.9|60|60|0.0|0.0|0.0|0.0|11|10|0.0|56.0|012,55,56,20,22,27,87,,,,,,,
7508|3|8|66|08/02/2016 15:34|1240.72|1131.96|08/03/2016 10:54|28.8|1.0|1.0|1240.72|1131.96|0.0|0.0|0|0|0.0|0.0|0.0|0.0|11|10|0.0|27.0|027,45,,,,,,,,,,,,
7509|5|2|3|24/02/2016 16:32|1787.34|1235.34|08/03/2016 10:50|12.8|||1235.34|1235.34|0.0|0.0|0|0|0.0|0.0|0.0|0.0|23|23|0.0||003,12,55,,,,,,,,,,,
7510|3|2|59|15/02/2016 15:18|2771.7|2575.91|09/03/2016 08:35|22.7|1.0|1.0|949.46|753.67|1762.24|1762.24|60|60|0.0|0.0|0.0|0.0|18|14|0.0|21.0|023,41,21,56,90,,,,,,,,,
7511|3|2|46|09/02/2016 15:17|1818.74|1025.95|09/03/2016 08:39|28.7|1.0|1.0|1818.74|1025.95|0.0|0.0|0|0|0.0|0.0|0.0|0.0|47|26|0.0|6.0|003,21,999,6,,,,,,,,,,
7512|7|2|59|08/02/2016 12:47|3706.65|3827.91|09/03/2016 08:44|29.8|1.0|1.0|851.57|802.62|2795.08|2795.09|60|60|0.0|0.0|0.0|0.0|16|15|170.2|23.0|023,56,,,,,,,,,,,,
7513|6|2|59|09/03/2016 11:33|6109.99|6109.99|10/03/2016 08:34|0.9|||6109.99|6109.99|0.0|0.0|0|0|0.0|0.0|0.0|0.0|77|77|0.0||002,20,22,,,,,,,,,,,
7514|5|1|10|24/02/2016 16:32|3910.64|2638.64|09/03/2016 08:48|13.7|||2638.64|2638.64|0.0|0.0|0|0|0.0|0.0|0.0|0.0|53|53|0.0||003,7,70,55,12,,,,,,,,,
7515|3|8|19|07/03/2016 15:29|680.72|582.83|09/03/2016 08:48|1.7|1.0|1.0|680.72|582.83|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|11|0.0|56.0|027,56,,,,,,,,,,,,
7516|3|1|21|17/02/2016 15:08|60.0|60.0|09/03/2016 08:48|20.7|1.0|1.0|0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
7517|7|8|40|08/03/2016 11:53|1232.5|1232.5|09/03/2016 08:41|0.9|||1232.5|1232.5|0.0|0.0|0|0|0.0|0.0|0.0|0.0|27|27|0.0||003,7,27,21,999,,,,,,,,,
7518|3|2|59|26/02/2016 17:16|0.0|240.0|09/03/2016 08:57|11.7|||0.0|0.0|0.0|0.0|60|60|180.0|180.0|0.0|0.0|1|1|0.0||090,91,,,,,,,,,,,,
7519|5|2|3|03/03/2016 16:30|3625.32|2905.32|09/03/2016 09:03|5.7|1.0|1.0|1508.52|1508.52|0.0|0.0|60|60|0.0|0.0|1336.8|1336.8|30|30|0.0|7.0|012,55,3,7,22,,,,,,,,,
7520|3|8|0|30/10/2015 19:12|0.0|642.22|10/03/2016 08:19|131.5|||535.18|535.18|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|107.04||027,56,,,,,,,,,,,,
7521|7|1|68|04/03/2016 10:57|3257.21|3257.21|09/03/2016 08:46|4.9|||643.13|643.13|2554.08|2554.08|60|60|0.0|0.0|0.0|0.0|11|11|0.0||023,44,,,,,,,,,,,,
7522|5|1|64|07/03/2016 16:27|4885.1|4093.1|09/03/2016 08:49|1.7|||4093.1|4093.1|0.0|0.0|0|0|0.0|0.0|0.0|0.0|33|33|0.0||003,12,55,,,,,,,,,,,
